bar,equity
1135,9910.36
1136,9910.36
1137,9908.59
1138,9906.93
1139,9903.87
1140,9903.87
1141,9903.87
1142,9903.87
1143,9903.87
1144,9903.87
1145,9903.87
1146,9903.87
1147,9903.87
1148,9903.87
1149,9903.87
1150,9903.87
1151,9903.87
1152,9903.87
1153,9903.87
1154,9909.48
1155,9909.48
1156,9922.62
1157,9922.62
1158,9922.62
1159,9920.94
1160,9920.94
1161,9920.94
1162,9920.94
1163,9920.94
1164,9920.94
1165,9929.77
1166,9929.77
1167,9929.77
1168,9929.77
1169,9929.77
1170,9929.77
1171,9929.77
1172,9929.77
1173,9939.99
1174,9938.21
1175,9938.21
1176,9938.21
1177,9938.21
1178,9938.21
1179,9938.21
1180,9936.48
1181,9934.82
1182,9934.82
1183,9934.82
1184,9934.82
1185,9942.79
1186,9940.18
1187,9940.18
1188,9940.18
1189,9938.66
1190,9938.66
1191,9938.66
1192,9937.11
1193,9939.88
1194,9939.88
1195,9938.1
1196,9938.1
1197,9938.1
1198,9938.1
1199,9938.1
1200,9938.1
1201,9938.1
1202,9938.1
1203,9938.1
1204,9938.1
1205,9938.1
1206,9938.1
1207,9938.1
1208,9938.1
1209,9938.1
1210,9928.87
1211,9934.84
1212,9934.84
1213,9933.07
1214,9931.59
1215,9931.59
1216,9921.16
1217,9921.16
1218,9921.16
1219,9921.16
1220,9921.16
1221,9921.16
1222,9921.16
1223,9921.16
1224,9921.16
1225,9921.16
1226,9921.16
1227,9921.16
1228,9921.16
1229,9921.16
1230,9928.33
1231,9925.95
1232,9925.95
1233,9924.18
1234,9924.18
1235,9924.18
1236,9924.18
1237,9924.18
1238,9924.18
1239,9924.18
1240,9924.18
1241,9924.18
1242,9924.18
1243,9924.18
1244,9924.18
1245,9924.18
1246,9924.18
1247,9926.54
1248,9926.54
1249,9926.54
1250,9926.54
1251,9926.54
1252,9926.54
1253,9926.54
1254,9926.54
1255,9923.57
1256,9922.11
1257,9922.11
1258,9922.11
1259,9922.11
1260,9920.72
1261,9920.72
1262,9920.72
1263,9920.72
1264,9920.72
1265,9920.72
1266,9920.72
1267,9920.72
1268,9920.72
1269,9920.72
1270,9920.72
1271,9920.46
1272,9920.46
1273,9920.46
1274,9920.46
1275,9918.69
1276,9918.69
1277,9916.55
1278,9916.55
1279,9916.55
1280,9916.55
1281,9916.55
1282,9914.26
1283,9914.26
1284,9914.26
1285,9914.26
1286,9912.49
1287,9912.49
1288,9912.49
1289,9912.49
1290,9912.49
1291,9912.49
1292,9912.49
1293,9912.49
1294,9912.49
1295,9912.49
1296,9912.49
1297,9912.49
1298,9912.49
1299,9912.49
1300,9912.49
1301,9912.49
1302,9909.6
1303,9909.6
1304,9909.6
1305,9909.6
1306,9909.6
1307,9909.6
1308,9909.6
1309,9909.6
1310,9909.6
1311,9909.6
1312,9909.6
1313,9909.6
1314,9909.6
1315,9909.6
1316,9909.6
1317,9909.6
1318,9909.6
1319,9909.6
1320,9914.89
1321,9914.89
1322,9914.89
1323,9914.89
1324,9921.47
1325,9931.36
1326,9931.36
1327,9931.36
1328,9937.81
1329,9937.81
1330,9934.26
1331,9934.26
1332,9934.26
1333,9934.26
1334,9934.26
1335,9934.26
1336,9934.26
1337,9934.26
1338,9934.26
1339,9934.26
1340,9934.26
1341,9934.26
1342,9934.26
1343,9934.26
1344,9934.26
1345,9934.26
1346,9934.26
1347,9934.26
1348,9934.26
1349,9934.26
1350,9934.26
1351,9934.26
1352,9934.26
1353,9934.26
1354,9934.26
1355,9934.26
1356,9934.26
1357,9934.26
1358,9934.26
1359,9931.24
1360,9931.24
1361,9931.24
1362,9931.24
1363,9938.03
1364,9938.03
1365,9938.03
1366,9938.03
1367,9938.03
1368,9935.03
1369,9930.88
1370,9930.88
1371,9931.91
1372,9931.91
1373,9931.91
