bar,equity
981,9910.14
982,9910.14
983,9910.14
984,9910.14
985,9910.14
986,9911.78
987,9911.78
988,9911.78
989,9913.94
990,9900.16
991,9900.16
992,9894.37
993,9894.37
994,9894.37
995,9894.37
996,9894.37
997,9894.37
998,9894.37
999,9894.37
1000,9894.37
1001,9894.37
1002,9894.37
1003,9894.37
1004,9894.37
1005,9894.37
1006,9894.37
1007,9894.37
1008,9894.37
1009,9894.37
1010,9894.37
1011,9894.37
1012,9894.37
1013,9894.37
1014,9894.37
1015,9894.37
1016,9894.37
1017,9894.37
1018,9894.37
1019,9894.37
1020,9894.37
1021,9894.37
1022,9894.37
1023,9894.37
1024,9894.37
1025,9894.37
1026,9894.37
1027,9894.37
1028,9894.37
1029,9894.37
1030,9894.37
1031,9894.37
1032,9894.37
1033,9894.37
1034,9894.37
1035,9894.37
1036,9890.05
1037,9890.05
1038,9890.05
1039,9887.48
1040,9884.41
1041,9884.41
1042,9884.41
1043,9884.41
1044,9884.41
1045,9884.41
1046,9884.41
1047,9881.09
1048,9892.37
1049,9892.37
1050,9892.37
1051,9892.37
1052,9892.37
1053,9890.22
1054,9890.22
1055,9890.22
1056,9890.22
1057,9890.22
1058,9890.22
1059,9890.22
1060,9890.22
1061,9890.22
1062,9890.22
1063,9890.22
1064,9892.78
1065,9892.78
1066,9892.78
1067,9892.78
1068,9892.78
1069,9892.78
1070,9892.78
1071,9892.78
1072,9894.47
1073,9894.47
1074,9894.47
1075,9894.47
1076,9894.47
1077,9894.47
1078,9894.47
1079,9894.47
1080,9894.47
1081,9894.47
1082,9894.47
1083,9894.47
1084,9892.88
1085,9892.88
1086,9892.88
1087,9892.88
1088,9892.88
1089,9892.88
1090,9892.88
1091,9892.88
1092,9892.88
1093,9892.88
1094,9892.88
1095,9892.88
1096,9887.07
1097,9887.07
1098,9887.07
1099,9887.07
1100,9884.93
1101,9884.93
1102,9884.93
1103,9884.93
1104,9884.93
1105,9884.93
1106,9884.93
1107,9895.69
1108,9895.69
1109,9893.97
1110,9898.01
1111,9898.01
1112,9898.01
1113,9898.01
1114,9898.01
1115,9898.01
1116,9901.55
1117,9901.55
1118,9901.55
1119,9901.55
1120,9901.55
1121,9901.55
1122,9901.55
1123,9901.55
1124,9901.55
1125,9901.55
1126,9901.55
1127,9901.55
1128,9901.55
1129,9901.55
1130,9901.55
1131,9901.55
1132,9901.55
1133,9901.55
1134,9901.55
