bar,equity
976,9867.0
977,9867.0
978,9867.0
979,9867.0
980,9867.0
981,9867.0
982,9867.0
983,9867.0
984,9867.0
985,9867.0
986,9867.0
987,9867.0
988,9867.0
989,9869.16
990,9864.41
991,9864.41
992,9861.65
993,9861.65
994,9861.65
995,9861.65
996,9861.65
997,9861.65
998,9861.65
999,9859.33
1000,9859.33
1001,9859.33
1002,9859.33
1003,9859.33
1004,9859.33
1005,9859.33
1006,9859.33
1007,9859.33
1008,9859.33
1009,9859.33
1010,9859.33
1011,9859.33
1012,9859.33
1013,9859.33
1014,9859.33
1015,9859.33
1016,9859.33
1017,9859.33
1018,9859.33
1019,9859.33
1020,9859.33
1021,9859.33
1022,9859.33
1023,9859.33
1024,9859.33
1025,9859.33
1026,9859.33
1027,9859.33
1028,9859.33
1029,9859.33
1030,9859.33
1031,9859.33
1032,9859.33
1033,9859.33
1034,9859.33
1035,9859.33
1036,9856.28
1037,9856.28
1038,9856.28
1039,9856.28
1040,9847.18
1041,9847.18
1042,9847.18
1043,9847.18
1044,9847.18
1045,9847.18
1046,9847.18
1047,9844.11
1048,9852.31
1049,9852.31
1050,9852.31
1051,9852.31
1052,9852.31
1053,9848.79
1054,9848.79
1055,9848.79
1056,9848.79
1057,9848.79
1058,9848.79
1059,9848.79
1060,9848.79
1061,9848.79
1062,9848.79
1063,9848.79
1064,9846.54
1065,9846.54
1066,9846.54
1067,9846.54
1068,9846.54
1069,9846.54
1070,9846.54
1071,9846.54
1072,9848.92
1073,9848.92
1074,9848.92
1075,9847.68
1076,9847.68
1077,9847.68
1078,9847.68
1079,9847.68
1080,9847.68
1081,9847.68
1082,9847.68
1083,9847.68
1084,9847.68
1085,9847.68
1086,9847.68
1087,9847.68
1088,9847.68
1089,9847.68
1090,9847.68
1091,9847.68
1092,9847.68
1093,9847.68
1094,9847.68
1095,9847.68
1096,9846.5
1097,9846.5
1098,9846.5
1099,9844.75
1100,9844.75
1101,9844.75
1102,9844.75
1103,9844.75
1104,9844.75
1105,9844.75
1106,9844.75
1107,9852.8
1108,9852.8
1109,9852.8
1110,9856.55
1111,9854.82
1112,9855.89
1113,9855.89
1114,9855.89
1115,9855.89
1116,9856.55
1117,9856.55
1118,9856.55
1119,9856.55
1120,9856.55
1121,9856.55
1122,9856.55
1123,9856.55
1124,9856.55
1125,9856.55
1126,9856.55
1127,9856.55
1128,9856.55
1129,9856.55
1130,9856.55
1131,9856.55
1132,9856.55
1133,9856.55
1134,9848.63
